age,job,marital,education,balance,housing,loan,contact,duration,campaign,poutcome,y,cluster_id_hierarchical
37,4,1,2,539,0,0,0,540,2,0,0,6
38,1,1,0,0,1,0,2,179,2,3,0,5
29,9,2,2,406,1,0,0,119,1,3,0,5
46,1,1,0,2558,1,0,1,107,1,1,0,5
26,1,1,1,484,1,0,2,48,2,3,0,5
30,7,2,2,3516,1,0,2,447,4,3,0,5
42,1,1,1,5639,1,0,0,430,2,3,0,5
42,4,2,2,100,0,0,0,64,2,3,0,6
31,0,2,1,1306,1,0,2,217,5,3,0,5
37,4,2,2,815,1,0,0,77,1,3,0,5
26,1,1,1,245,1,0,2,16,11,3,0,5
54,1,1,3,191,0,0,0,753,2,3,0,6
70,5,1,1,2815,0,0,0,125,2,0,0,6
29,6,2,1,3672,1,1,2,1210,1,3,0,3
50,7,1,1,1572,1,0,0,185,1,3,0,5
60,10,0,1,385,1,0,0,80,1,3,0,5
32,9,2,1,29,0,0,0,156,2,3,0,6
32,9,1,1,84,0,1,0,403,3,3,0,4
34,6,2,2,876,1,0,0,145,2,3,0,5
48,7,2,0,1499,1,0,0,17,7,3,0,5
25,8,1,2,0,1,0,0,160,1,3,0,5
32,4,1,1,6217,1,1,0,486,2,0,0,3
32,1,1,0,329,1,0,0,321,1,3,0,5
47,0,0,1,162,1,0,2,203,4,3,0,5
32,9,1,3,14533,0,0,0,646,3,2,0,6
49,4,2,2,151,1,0,0,97,3,3,1,7
53,7,1,1,-2,1,1,0,144,2,3,0,3
41,1,2,3,4684,0,0,2,30,6,3,0,6
47,4,0,2,1149,0,1,0,82,2,3,0,4
35,1,1,0,11,1,0,2,326,4,3,0,5
33,4,2,1,8004,0,0,0,414,3,3,0,6
49,1,1,0,1019,1,0,0,285,5,3,0,5
46,4,0,2,1297,0,0,0,716,3,3,1,2
29,4,0,2,415,1,1,2,449,4,3,0,3
58,6,1,0,671,1,0,2,16,3,3,0,5
40,0,2,1,2378,1,0,2,65,1,3,0,5
34,4,1,2,417,1,0,0,138,1,3,0,5
60,5,1,0,71,0,0,0,121,3,3,0,6
43,4,1,2,1188,0,0,0,140,2,3,0,6
50,1,1,0,8139,1,0,0,256,6,3,0,5
33,1,1,1,249,1,0,0,61,4,3,0,5
37,1,1,0,689,1,0,0,367,2,3,0,5
55,6,1,1,203,1,0,1,9,5,1,0,5
45,1,2,0,-183,0,1,0,395,4,3,0,4
47,1,1,0,3451,0,1,0,125,2,3,0,4
58,9,1,1,116,0,0,2,580,3,3,0,6
36,7,1,1,1746,1,0,0,15,1,0,0,5
55,9,1,1,0,1,0,2,119,2,3,0,5
31,1,1,1,897,1,0,2,26,2,3,0,5
38,9,1,1,821,1,1,0,224,2,0,0,3
42,1,1,1,130,1,0,2,285,1,3,0,5
32,4,0,2,1,1,0,2,399,4,3,0,5
39,1,1,1,8,0,0,0,88,3,3,0,6
41,9,1,1,55,1,0,0,185,4,3,0,5
59,1,1,0,699,0,0,0,98,1,0,0,6
42,10,0,1,759,0,0,0,97,1,0,0,6
33,1,1,1,687,1,0,0,72,2,0,0,5
53,5,1,1,4968,0,0,0,109,1,0,0,6
43,1,1,0,1211,1,0,2,208,3,3,0,5
39,6,2,2,426,0,0,2,1029,1,3,1,2
27,2,2,1,376,1,1,0,273,1,3,0,3
39,4,1,2,12,1,0,2,130,1,3,0,5
27,1,2,1,23,0,0,0,590,2,3,0,6
33,0,1,1,353,1,0,0,107,2,3,0,5
29,7,0,1,330,1,0,2,88,2,3,0,5
33,4,0,2,0,0,0,0,305,2,3,0,6
41,2,1,1,353,0,0,0,90,2,3,0,6
38,9,2,2,2273,1,0,0,222,1,3,0,5
30,4,1,2,0,1,0,0,127,1,3,0,5
58,10,1,2,744,0,0,1,38,1,3,0,6
37,7,2,1,608,0,0,0,380,3,3,0,6
36,0,0,1,356,1,0,0,244,3,0,0,5
45,1,1,0,1291,1,0,0,189,17,3,0,5
23,9,2,1,-306,1,0,2,217,2,3,0,5
53,1,1,0,306,0,0,0,388,3,2,1,2
44,1,1,0,-312,1,0,2,22,3,3,0,5
32,9,2,1,493,0,0,0,289,2,3,0,6
32,4,1,2,71,1,0,0,221,8,3,0,5
38,0,1,2,669,1,1,0,129,2,3,0,3
47,1,1,0,556,1,0,0,147,2,1,0,5
34,7,2,1,84,1,0,2,299,1,3,0,5
52,7,1,1,108,1,0,2,543,12,3,0,5
45,0,2,1,-11,1,0,0,247,1,3,0,5
50,1,1,0,1164,1,0,2,166,2,3,0,5
52,1,0,0,-191,1,0,2,755,1,3,1,7
37,1,1,1,132,0,0,2,336,2,3,0,6
51,1,1,1,2237,1,0,2,619,1,3,0,5
32,4,1,2,4761,1,0,0,159,2,0,0,5
33,1,1,1,-346,1,1,2,29,3,3,0,3
28,10,1,1,655,1,0,2,606,2,3,0,5
66,4,1,2,1048,1,0,0,971,2,3,0,5
31,7,2,1,0,1,0,2,231,2,3,0,5
35,1,1,0,624,1,0,2,163,1,3,0,5
47,7,2,3,1784,0,0,0,385,2,3,1,2
36,0,2,1,1281,0,0,1,119,2,3,0,6
32,9,2,2,569,0,1,0,348,1,3,0,4
34,1,1,0,1666,1,0,2,30,1,3,0,5
40,0,1,1,168,1,0,0,249,2,0,0,5
33,6,1,2,263,0,0,0,119,2,3,0,6
39,1,1,1,-405,1,0,0,177,1,3,0,5
38,6,1,1,279,1,0,2,110,5,3,0,5
32,9,2,1,0,0,0,0,594,4,3,1,2
65,11,1,3,300,0,0,0,105,1,3,0,6
34,10,2,2,415,0,0,0,123,1,3,0,6
34,0,2,0,0,1,1,0,172,4,3,0,3
42,1,2,0,1322,1,1,0,178,1,3,0,3
31,7,1,1,1062,1,1,0,230,1,3,0,3
47,9,1,1,302,1,0,2,89,3,3,0,5
44,9,0,1,809,1,0,2,118,4,3,0,5
38,3,1,1,-278,1,0,0,143,2,3,0,5
28,4,2,2,3238,1,0,2,7,1,3,0,5
46,0,2,1,751,1,0,2,104,2,3,0,5
51,1,0,0,-28,0,1,2,220,2,3,0,4
42,4,0,2,0,0,0,2,85,2,3,0,6
37,9,2,1,2442,0,0,0,91,3,3,1,2
58,10,1,2,1798,1,0,0,19,8,3,0,5
43,0,1,1,132,0,0,0,574,1,2,1,2
36,4,2,2,260,1,0,0,49,1,3,0,5
34,1,1,1,7,1,1,0,171,2,1,0,3
31,4,2,2,3283,0,0,0,258,1,0,1,2
49,9,1,3,323,1,0,0,41,2,3,0,5
54,4,1,2,2960,1,0,0,83,1,3,0,5
29,10,2,1,486,0,0,1,95,1,3,0,6
51,5,0,1,343,1,0,2,78,2,3,0,5
40,10,0,1,507,1,0,0,134,1,0,0,5
35,4,2,2,5958,1,0,0,215,1,3,1,7
25,8,2,1,304,0,0,0,226,2,3,1,2
32,1,2,1,118,1,0,0,1275,1,3,1,7
30,6,1,1,123,0,1,2,66,1,1,0,4
38,4,1,2,76,1,0,0,196,3,3,0,5
46,0,1,1,70,1,0,0,229,2,3,1,7
43,10,1,0,960,1,1,2,241,2,3,0,3
32,9,2,2,2185,0,0,0,354,2,3,0,6
29,1,2,1,309,1,0,0,471,3,3,0,5
56,1,1,1,2190,0,1,0,90,2,0,0,4
57,9,1,0,0,0,0,2,58,8,3,0,6
38,0,1,1,3732,1,0,2,379,2,3,0,5
51,9,1,0,1550,0,0,2,12,5,3,0,6
35,0,2,2,62,0,1,0,67,1,3,0,4
37,1,1,0,704,0,0,2,165,7,3,0,6
48,4,1,1,4415,1,0,0,1032,3,0,1,7
30,1,2,1,4,1,0,2,84,3,3,0,5
60,5,1,1,262,0,0,0,393,4,3,0,6
56,4,1,1,238,1,0,0,808,1,3,0,5
45,1,1,0,97,1,0,2,923,3,3,0,5
38,9,0,1,410,0,0,0,63,6,3,0,6
20,8,2,1,1191,0,0,0,274,1,3,0,6
59,5,1,0,-47,1,0,0,84,4,3,0,5
34,9,1,2,197,0,0,0,78,3,3,1,2
36,1,1,3,6,0,0,2,41,7,3,0,6
53,0,2,1,2398,1,0,0,317,1,0,1,7
51,4,1,2,630,1,0,0,138,1,3,0,5
58,5,1,1,235,0,0,0,88,4,3,0,6
48,4,1,0,1910,1,0,2,413,2,3,0,5
56,4,1,2,3172,1,0,0,139,1,3,0,5
51,1,1,0,872,0,0,0,82,2,3,0,6
35,1,1,1,407,1,0,0,12,6,3,0,5
40,0,2,1,100,1,0,0,221,1,2,1,7
59,3,1,1,345,0,0,2,38,1,3,0,6
44,4,0,2,2058,0,1,0,661,1,3,0,4
49,3,1,0,889,0,0,1,388,1,3,1,2
35,0,1,2,0,1,0,0,151,7,3,0,5
41,4,1,2,51,0,0,0,140,8,3,0,6
55,5,1,0,150,0,0,0,124,1,3,0,6
51,6,1,1,34,0,1,0,200,1,3,0,4
27,7,2,1,795,0,0,0,101,3,3,0,6
57,1,1,0,282,0,1,0,261,12,3,0,4
51,4,2,2,2139,0,0,0,176,2,3,0,6
38,4,1,2,-469,1,0,2,209,12,3,0,5
49,0,1,1,197,1,0,0,223,1,0,1,7
40,9,2,2,825,1,0,0,38,1,1,0,5
47,3,2,2,3232,0,0,1,541,1,0,0,6
48,4,0,1,1598,1,0,2,84,1,3,0,5
47,7,1,2,871,0,0,0,602,9,3,0,6
56,7,1,1,83,0,0,0,26,11,3,0,6
29,4,2,2,1445,0,0,0,328,2,2,1,2
38,9,1,1,226,1,0,2,762,3,3,1,7
32,4,1,2,-55,1,0,0,107,4,3,0,5
42,0,2,1,243,1,0,2,46,5,3,0,5
30,1,1,0,-336,0,0,0,128,6,3,0,6
26,0,2,2,3672,1,0,2,360,5,3,0,5
35,9,1,1,0,1,0,0,524,1,2,1,7
35,9,1,1,251,1,1,2,128,3,3,0,3
35,6,2,2,44,0,0,0,310,2,1,0,6
57,1,1,1,2887,0,0,0,819,10,3,1,2
29,0,2,1,1992,0,0,0,202,1,0,0,6
32,1,2,1,2,0,0,2,144,2,3,0,6
45,9,1,1,1415,1,0,0,311,1,3,0,5
51,4,2,2,297,1,0,0,415,4,0,1,7
31,9,2,1,1094,1,0,2,93,8,3,0,5
50,6,1,3,-84,1,0,2,101,1,3,0,5
38,1,2,1,-1,1,0,2,72,1,3,0,5
37,4,1,2,347,1,0,0,282,1,3,0,5
35,4,1,2,1253,1,0,2,210,2,3,0,5
37,10,1,3,4565,0,0,0,369,1,3,0,6
28,4,2,2,781,0,0,0,125,6,3,0,6
38,4,1,2,7124,0,0,2,301,6,3,0,6
43,4,1,1,17555,0,0,0,14,14,3,0,6
43,4,1,3,5172,1,0,2,57,3,3,0,5
56,4,1,2,15520,0,0,0,420,1,3,0,6
32,9,2,2,13711,1,0,0,638,1,2,0,5
58,4,0,2,1533,0,0,2,137,2,3,0,6
47,4,1,2,286,0,0,0,557,7,3,0,6
31,1,2,1,-219,1,0,2,66,2,3,0,5
38,4,1,2,0,1,0,2,206,1,3,0,5
50,1,1,1,810,1,0,2,19,14,3,0,5
32,1,1,1,300,0,0,0,166,2,3,0,6
37,7,2,1,1175,1,0,0,102,1,0,0,5
39,4,1,2,0,1,0,2,46,2,3,0,5
40,7,1,1,113,1,0,2,126,1,3,0,5
41,1,1,1,641,1,0,2,161,1,3,0,5
45,9,1,1,1477,1,0,0,355,1,3,0,5
31,0,1,1,0,1,0,2,40,2,3,0,5
54,7,1,0,8,1,0,0,143,1,3,0,5
39,0,0,1,399,1,1,0,133,2,3,0,3
56,0,0,1,-435,1,1,2,185,2,3,0,3
35,0,2,1,2830,0,0,2,22,12,3,0,6
34,4,1,1,15,0,0,0,184,7,3,0,6
31,9,2,1,125,0,0,0,78,2,3,0,6
38,9,1,2,45,0,0,0,125,4,3,0,6
41,9,1,2,13,0,0,2,189,2,3,0,6
44,2,1,2,0,1,0,2,300,1,3,0,5
49,1,1,1,579,1,0,2,396,1,3,0,5
30,7,2,1,432,1,0,2,340,3,3,0,5
31,7,2,1,1987,1,0,1,55,2,3,0,5
34,4,1,1,857,1,0,0,238,6,3,0,5
70,5,1,2,15834,0,0,0,172,3,0,0,6
45,4,1,2,3370,0,0,2,36,3,3,0,6
31,4,1,2,6290,0,0,0,303,2,3,0,6
57,0,1,1,808,0,0,0,417,3,3,0,6
40,7,1,3,4075,1,0,2,162,3,3,0,5
28,1,1,1,373,1,0,0,10,9,0,0,5
44,0,2,1,-101,1,0,0,99,1,3,0,5
49,7,0,1,3250,0,0,2,32,3,3,0,6
46,4,1,2,1375,1,0,0,308,3,3,0,5
34,4,1,2,180,0,0,0,298,3,3,0,6
58,9,1,1,175,0,0,0,92,4,3,0,6
52,7,1,1,381,0,1,0,288,12,3,0,4
27,1,1,1,2171,1,0,0,130,1,1,0,5
48,9,1,1,340,1,0,0,255,2,3,0,5
33,9,0,1,10,1,1,0,167,5,3,0,3
46,0,1,1,4958,1,0,0,64,3,1,0,5
51,3,1,3,21244,0,1,0,166,2,3,0,4
31,4,1,2,156,0,0,0,657,7,3,1,2
35,9,0,1,473,1,1,2,434,4,3,0,3
37,0,2,1,781,0,0,0,75,1,3,0,6
60,2,1,0,0,0,0,1,40,1,3,0,6
40,9,1,1,1819,0,0,0,398,2,3,0,6
50,4,1,2,4374,1,0,0,163,2,0,0,5
34,2,1,1,456,1,1,0,137,8,3,0,3
32,9,1,1,253,1,0,2,257,3,3,0,5
36,7,2,1,774,1,0,0,231,2,0,0,5
32,0,2,2,-59,0,1,2,192,1,3,0,4
40,7,0,1,-81,0,1,0,186,1,3,0,4
37,1,1,0,0,1,0,0,226,1,1,0,5
57,4,1,2,0,1,0,0,67,1,3,0,5
46,4,1,2,-3,0,0,0,205,2,3,0,6
31,1,2,0,2488,1,0,0,14,1,3,0,5
39,9,0,2,3,0,0,0,488,1,3,1,2
35,4,1,1,839,1,0,2,50,3,3,0,5
32,1,1,0,103,0,0,0,312,1,3,0,6
44,9,0,1,316,1,0,0,163,3,3,0,5
41,9,2,1,1680,1,0,2,76,2,3,0,5
59,5,0,0,7179,0,0,0,150,1,3,0,6
39,7,1,1,247,1,0,0,244,2,3,0,5
54,4,1,2,8295,0,0,0,207,1,3,1,2
27,7,2,1,261,1,1,0,113,1,3,0,3
51,6,1,1,95,1,0,0,1309,4,3,1,7
33,9,2,1,291,0,0,0,72,6,3,0,6
38,1,1,0,2240,1,0,0,551,1,0,0,5
52,2,1,2,0,0,0,2,163,3,3,0,6
54,4,0,2,1295,1,0,0,179,10,3,0,5
33,1,1,0,324,1,0,0,217,2,3,0,5
50,9,1,1,669,1,0,2,88,1,3,0,5
39,1,2,1,4143,1,1,2,21,1,3,0,3
34,4,2,2,2646,0,0,0,142,1,3,1,2
41,9,2,1,618,0,0,0,1056,1,3,0,6
48,4,0,2,541,1,0,0,72,1,1,0,5
38,7,1,1,434,1,0,2,411,1,3,0,5
34,1,1,1,622,1,0,2,145,1,3,0,5
32,1,1,1,0,1,0,0,80,2,3,0,5
48,4,1,1,99,1,0,2,344,1,3,0,5
28,7,2,1,290,1,0,0,128,1,3,0,5
47,1,1,1,1230,1,0,0,412,1,2,1,7
32,0,2,1,45,1,1,0,908,3,1,0,3
32,0,1,1,923,1,0,0,819,4,3,0,5
38,4,1,2,950,0,0,0,210,2,3,0,6
86,5,1,1,1503,0,0,1,165,3,1,0,6
47,9,1,1,65,0,0,0,118,8,3,0,6
42,4,1,0,-679,1,1,0,159,1,0,0,3
44,4,1,2,773,0,1,0,618,1,3,0,4
25,8,2,3,10788,0,0,0,102,2,1,0,6
34,7,0,1,991,1,0,0,89,1,0,0,5
34,0,1,1,247,0,0,0,401,2,3,1,2
53,1,1,0,4143,0,0,0,200,3,3,0,6
42,1,1,3,-406,1,0,0,152,5,3,0,5
30,1,2,1,180,0,0,0,203,1,0,0,6
26,1,2,0,-887,1,0,0,827,2,3,1,7
40,7,1,1,4157,1,0,2,735,1,3,0,5
34,9,2,1,1386,1,1,2,185,6,3,0,3
34,7,1,1,2211,0,0,2,149,1,3,0,6
40,4,1,2,-495,0,1,0,303,2,3,0,4
36,4,1,2,27359,1,0,2,71,2,3,0,5
34,9,2,1,440,1,0,0,445,2,0,0,5
32,1,2,1,135,1,0,0,232,2,3,0,5
39,9,1,1,-735,1,0,0,144,5,0,0,5
36,9,1,2,60,0,0,0,209,2,3,0,6
39,9,0,1,902,1,0,0,691,2,0,1,7
33,4,1,3,18347,1,0,2,415,1,3,0,5
34,1,2,1,-72,1,0,0,273,5,3,0,5
42,4,1,2,1205,0,0,1,376,2,3,1,2
46,9,1,1,499,1,0,0,37,10,3,0,5
32,4,2,2,656,1,1,0,148,2,3,0,3
27,7,1,1,100,0,0,0,57,2,3,0,6
35,9,0,1,69,1,0,2,461,3,3,0,5
53,9,1,3,619,0,0,2,198,6,3,0,6
29,7,2,1,192,0,0,0,327,4,3,0,6
35,4,2,2,0,0,0,0,669,6,3,0,6
49,4,1,2,87,0,0,0,165,1,3,0,6
58,4,1,2,3228,0,0,0,58,2,3,0,6
40,4,2,2,1361,0,0,0,1473,1,3,1,2
19,8,2,3,0,0,0,0,123,3,3,0,6
30,8,2,2,34,1,0,2,289,1,3,0,5
34,9,2,1,318,0,1,0,239,5,3,0,4
60,5,1,1,197,0,0,0,1386,1,3,0,6
28,8,2,2,0,0,0,0,294,2,1,1,2
46,4,1,2,273,1,0,0,910,2,2,1,7
49,1,0,0,15,1,0,2,550,7,3,0,5
59,4,0,2,7813,1,0,0,75,1,3,0,5
44,9,2,1,-27,1,1,2,100,3,3,0,3
33,9,1,2,75,0,0,0,204,4,3,0,6
54,5,1,1,1139,1,0,0,155,1,0,0,5
26,1,1,1,115,1,0,2,46,3,3,0,5
54,1,1,1,0,0,0,1,1366,1,0,0,6
48,3,1,0,7195,0,0,0,609,2,3,1,2
30,7,2,2,-477,0,1,0,1532,2,3,1,1
29,4,2,2,1026,0,0,0,226,1,1,1,2
51,2,1,2,3921,1,0,0,168,1,3,0,5
53,10,1,0,980,1,0,0,352,1,3,1,7
43,1,1,1,-179,1,0,0,335,6,3,0,5
34,0,1,2,2552,1,1,0,74,1,3,0,3
40,2,1,2,1729,1,0,0,85,1,3,0,5
43,9,1,1,434,1,0,2,117,1,3,0,5
33,0,2,1,-300,1,1,0,184,1,3,0,3
66,5,1,1,4785,0,0,0,72,3,3,0,6
44,9,0,1,-329,1,0,2,171,1,3,0,5
33,7,1,1,0,1,0,1,44,8,3,0,5
31,9,2,1,391,0,0,0,336,2,3,0,6
71,5,1,0,4657,0,0,0,93,5,3,1,2
22,8,2,0,3472,0,0,0,332,1,0,1,2
46,10,2,2,705,0,0,0,398,1,3,0,6
32,7,1,1,255,1,1,2,86,2,3,0,3
45,1,1,1,4365,0,1,0,45,2,3,0,4
32,4,1,1,350,1,0,2,110,2,3,0,5
49,1,1,0,474,1,1,1,152,3,0,0,3
27,9,2,1,489,1,0,0,356,4,3,1,7
46,2,1,1,757,0,0,2,382,3,3,0,6
37,4,2,2,695,0,0,0,233,1,3,0,6
30,10,2,1,-770,1,0,2,87,1,3,0,5
44,6,0,1,80,1,1,2,387,2,3,0,3
45,9,1,1,315,1,0,0,103,1,3,0,5
27,8,2,1,213,0,0,0,378,1,3,1,2
57,3,1,0,0,0,0,2,257,2,3,0,6
66,4,1,2,2169,0,0,0,282,1,3,0,6
40,0,0,1,212,0,0,2,176,1,3,0,6
48,1,1,1,333,1,0,0,24,6,3,0,5
33,1,2,1,4404,1,0,0,766,3,3,0,5
42,7,0,1,257,1,0,0,955,2,3,1,7
47,10,1,1,3188,1,0,0,426,3,3,0,5
27,9,2,2,3083,1,0,2,244,2,3,0,5
78,5,1,2,226,0,0,1,136,1,3,0,6
50,7,1,0,1260,0,0,0,172,1,3,0,6
46,2,2,2,1410,1,0,0,93,1,0,0,5
41,0,0,1,6046,1,1,1,300,6,2,1,8
36,0,2,2,980,0,0,0,118,4,0,0,6
49,5,1,0,-37,0,0,2,191,2,3,0,6
46,4,0,2,-154,1,1,2,107,2,3,0,3
77,5,1,0,680,0,0,1,513,2,0,0,6
30,9,2,2,799,1,1,2,91,18,3,0,3
43,4,2,1,-1164,1,1,0,76,4,3,0,3
44,1,1,1,2523,1,0,2,1236,2,3,0,5
40,1,1,0,98,1,0,2,193,5,3,0,5
38,1,1,0,3419,1,0,2,324,5,3,0,5
25,10,2,2,343,0,0,0,377,1,3,1,2
49,4,1,2,852,1,0,0,408,1,3,0,5
33,1,1,0,50,1,0,0,246,2,3,0,5
40,4,2,2,0,0,0,0,58,7,3,0,6
44,1,1,0,10,1,0,0,196,1,3,0,5
32,1,1,1,950,1,1,0,219,4,3,0,3
52,4,1,2,0,1,0,0,197,1,3,0,5
35,4,1,2,175,1,0,0,257,2,3,0,5
35,9,1,1,-259,1,0,0,381,1,0,0,5
32,4,1,1,6217,1,1,2,486,2,3,0,3
42,9,1,1,-1310,1,1,2,162,1,3,0,3
59,1,1,3,139,0,0,2,153,1,3,0,6
44,9,2,1,7138,0,0,0,809,2,3,1,2
50,0,0,1,1111,1,0,0,50,1,3,0,5
27,1,2,1,113,0,0,0,39,17,3,0,6
55,4,0,2,-612,0,0,0,131,2,3,0,6
54,1,1,3,310,1,0,1,526,4,1,0,5
31,10,2,1,-186,1,0,2,172,3,3,0,5
56,0,1,3,2038,0,0,0,405,1,2,0,6
51,6,1,2,833,0,0,0,77,3,3,0,6
61,1,1,0,625,1,0,2,158,2,3,0,5
34,9,2,1,105,1,0,0,146,2,0,0,5
56,1,1,0,551,0,0,2,27,1,3,0,6
29,8,2,3,145,0,0,0,105,1,3,0,6
34,4,2,2,618,1,0,2,119,4,3,0,5
35,7,2,1,1063,1,1,0,327,1,3,0,3
56,0,0,1,985,0,1,0,150,2,3,0,4
45,1,1,1,2926,1,1,0,482,3,0,0,3
31,0,2,1,-449,1,0,2,81,2,3,0,5
37,2,0,2,66,0,0,0,1164,2,3,1,2
43,0,1,1,0,1,0,0,674,3,3,0,5
40,4,1,3,419,1,0,0,347,1,3,0,5
44,4,1,0,4758,1,0,0,712,6,3,1,7
38,0,2,1,-23,0,0,0,48,2,3,0,6
58,4,0,2,1573,1,1,0,279,1,3,0,3
24,1,2,1,77,1,0,2,236,2,3,0,5
53,7,1,1,1378,1,0,0,91,2,3,0,5
36,1,1,1,-73,1,1,0,15,8,3,0,3
28,1,1,0,60,1,0,0,161,1,0,0,5
45,1,1,0,137,1,1,2,187,19,3,0,3
32,0,2,2,1583,1,0,0,100,1,0,0,5
46,0,1,1,-121,1,1,0,214,4,3,0,3
28,1,2,1,1065,1,1,0,406,1,0,0,3
51,10,1,1,-13,1,0,0,361,1,0,0,5
51,1,1,0,1869,0,0,2,30,3,3,0,6
30,9,2,1,4787,1,0,2,99,2,3,0,5
39,9,1,1,-183,1,0,2,202,2,3,0,5
28,1,1,0,702,1,0,2,318,2,3,0,5
31,4,2,2,1494,0,0,0,275,12,3,0,6
31,1,1,0,0,1,1,2,59,4,3,0,3
38,4,1,2,46,0,0,0,70,4,3,0,6
31,1,2,1,609,1,0,0,1126,1,0,0,5
74,5,0,1,4079,0,0,0,343,3,3,1,2
40,4,2,2,0,1,0,0,228,2,0,1,7
43,9,1,1,7876,1,0,0,209,2,3,0,5
34,9,2,2,925,1,0,0,709,1,3,1,7
54,4,0,2,7010,0,0,0,275,2,3,0,6
51,1,1,0,42,1,0,0,51,2,0,0,5
33,1,1,1,285,0,1,2,267,1,3,0,4
41,9,1,2,0,0,0,2,95,1,3,0,6
33,4,2,2,3170,0,0,0,246,2,3,0,6
48,0,1,1,8,0,1,0,46,1,3,0,4
42,6,0,2,216,1,0,0,144,3,3,0,5
35,4,2,2,2975,0,0,0,249,2,3,0,6
25,0,1,1,894,1,0,2,328,1,3,0,5
38,1,2,0,490,1,1,2,17,1,3,0,3
45,2,1,1,245,1,0,2,126,3,3,0,5
59,4,0,2,0,1,0,0,52,8,3,0,5
47,4,1,3,150,0,0,2,52,1,3,0,6
33,4,1,2,4,1,0,0,285,5,3,0,5
59,4,1,0,1727,0,0,1,500,4,0,1,2
41,1,0,0,664,0,1,0,955,5,3,1,1
42,9,1,1,473,1,0,0,216,5,3,0,5
51,9,0,2,0,0,0,0,84,7,3,0,6
45,4,1,2,-192,1,0,0,138,3,3,0,5
30,4,1,2,1942,1,1,0,436,2,1,1,8
33,1,2,1,5137,1,0,0,123,1,3,0,5
43,4,1,2,13044,0,0,0,36,4,3,0,6
37,1,1,1,1053,0,0,2,405,3,3,0,6
73,5,1,0,154,0,0,0,103,1,3,0,6
43,1,1,1,625,1,0,2,175,1,3,0,5
52,10,1,0,255,0,1,0,374,3,3,0,4
44,4,1,2,529,1,0,2,129,4,3,0,5
56,4,1,2,318,0,1,1,246,3,3,0,4
21,7,2,1,1903,1,0,2,107,2,3,0,5
43,11,1,2,1937,0,0,2,385,1,3,0,6
54,4,1,0,3859,0,1,0,104,3,3,0,4
59,9,1,0,4198,0,0,0,309,1,2,1,2
52,1,1,0,230,1,0,0,198,2,0,0,5
31,0,2,1,747,1,0,2,543,2,3,1,7
53,0,1,1,263,0,1,0,143,7,3,0,4
24,9,2,1,-46,1,0,2,23,1,3,0,5
57,5,1,1,0,0,1,2,104,2,3,0,4
48,9,1,1,568,1,0,0,378,2,2,1,7
57,9,1,1,1469,1,0,0,364,1,3,0,5
51,9,1,1,18,0,1,0,363,6,3,0,4
50,4,0,2,201,1,0,0,248,1,3,0,5
34,1,1,1,1412,1,1,2,157,2,3,0,3
43,1,1,0,-93,1,0,2,402,2,3,0,5
31,7,1,1,-331,1,0,2,203,5,3,0,5
29,1,1,3,486,1,0,0,422,1,0,0,5
39,1,1,0,694,1,0,0,44,1,3,0,5
36,4,2,2,2806,1,0,2,358,4,3,0,5
38,10,2,2,0,0,0,0,39,2,3,0,6
56,4,0,2,2959,1,0,1,325,1,3,0,5
41,3,0,0,22,1,0,0,238,3,1,0,5
47,9,1,1,1167,1,0,0,968,1,0,1,7
38,4,2,2,35,1,0,0,156,1,0,0,5
80,5,1,1,8304,0,0,1,681,1,2,0,6
37,7,1,1,4760,1,0,0,187,2,3,0,5
44,4,2,2,-1313,1,1,0,104,10,3,0,3
33,1,2,1,697,0,0,0,860,2,3,1,2
53,9,1,1,230,0,1,0,112,2,3,0,4
69,5,1,2,473,0,0,0,112,1,0,0,6
46,9,1,1,1427,1,0,2,32,3,3,0,5
30,4,2,2,201,1,0,0,325,2,3,1,7
31,6,2,1,1086,0,0,0,410,1,3,0,6
38,4,0,2,4335,1,0,0,640,1,3,0,5
34,7,0,1,44,0,0,2,118,1,3,0,6
48,11,1,3,286,0,0,0,166,2,3,0,6
46,1,0,0,216,0,0,0,173,1,3,0,6
42,0,1,1,214,1,0,2,21,24,3,0,5
41,1,1,1,343,1,0,2,89,7,3,0,5
33,1,1,1,-77,1,0,0,151,3,3,0,5
39,1,1,0,1046,0,0,2,112,4,3,0,6
27,8,2,1,1566,0,0,0,164,5,3,0,6
26,4,2,2,592,0,0,1,145,2,1,0,6
38,4,2,2,104,1,0,0,606,3,3,1,7
48,1,1,1,0,1,0,2,105,1,3,0,5
54,7,1,1,-22,0,1,0,85,1,3,0,4
51,7,1,1,0,0,0,0,439,3,3,0,6
47,9,1,1,72,0,0,2,278,1,3,0,6
53,9,1,1,100,0,0,0,205,4,3,0,6
35,1,1,0,319,1,0,0,221,1,3,0,5
58,4,1,2,9339,1,0,1,52,3,1,0,5
52,4,0,2,50,1,0,2,84,3,3,0,5
57,5,1,1,32,1,0,0,476,3,3,0,5
52,4,1,2,6922,0,0,0,371,1,3,0,6
35,4,2,2,633,1,0,0,128,3,3,0,5
48,9,1,1,4265,1,0,2,220,2,3,0,5
46,2,1,2,2262,0,0,1,44,14,3,0,6
39,7,1,1,1970,1,0,2,30,1,2,0,5
38,6,0,2,1513,0,0,0,330,1,0,0,6
34,2,1,1,4659,1,0,2,28,1,3,0,5
